name,smiles,category
decoy_VHVOLFRBFDOUSH-UHFFFAOYSA-N,CC=Cc1ccc2c(c1)OCO2,decoy_C10H10O2
decoy_VOEYXMAFNDNNED-UHFFFAOYSA-N,CNC(=O)Oc1cccc(C)c1,decoy_C9H11NO2
decoy_VSNXGQJZBDUEOD-UHFFFAOYSA-N,CCCC(C)C(=O)OCC(C)C,decoy_C10H20O2
decoy_VSRSQDMWBSKNSF-UHFFFAOYSA-N,CC(C)OC(=O)c1cccnc1,decoy_C9H11NO2
decoy_VWXVTHDQAOAENP-UHFFFAOYSA-N,Cc1cccc(CCC(=O)O)c1,decoy_C10H12O2
decoy_WAMKWBHYPYBEJY-UHFFFAOYSA-N,CC1=C(C)C(=O)C(C)=C(C)C1=O,decoy_C10H12O2
decoy_WDCUPFMSLUIQBH-UHFFFAOYSA-N,CC(=O)OCc1ccc(C)cc1,decoy_C10H12O2
decoy_WFWKNGZODAOLEO-UHFFFAOYSA-N,COc1ccc(CC(C)=O)cc1,decoy_C10H12O2
decoy_WJGPNUBJBMCRQH-UHFFFAOYSA-N,CC1(C)Cc2cccc(O)c2O1,decoy_C10H12O2
decoy_WMQKYHTZGYIHHD-UHFFFAOYSA-N,CCCC=CC(OCC)OCC,decoy_C10H20O2
decoy_WOYWLLHHWAMFCB-UHFFFAOYSA-N,CCCCC(CC)COC(C)=O,decoy_C10H20O2
decoy_WPFVBOQKRVRMJB-UHFFFAOYSA-N,CC(CC=O)CCCC(C)(C)O,decoy_C10H20O2
decoy_WSJNYOVBJSOQST-UHFFFAOYSA-N,CCOC(=O)c1cccc(C)c1,decoy_C10H12O2
decoy_WXOHKMNWMKZMND-UHFFFAOYSA-N,Nc1ccc(CCC(=O)O)cc1,decoy_C9H11NO2
decoy_XAPCMTMQBXLDBB-UHFFFAOYSA-N,CCCCCCOC(=O)CCC,decoy_C10H20O2
decoy_XHYAQFCRAQUBTD-UHFFFAOYSA-N,COc1cccc(C=CC=O)c1,decoy_C10H10O2
decoy_XINCECQTMHSORG-UHFFFAOYSA-N,CC(C)CCOC(=O)CC(C)C,decoy_C10H20O2
decoy_XJMULMWDHLJUKP-UHFFFAOYSA-N,COC(=O)c1c(C)cccc1C,decoy_C10H12O2
decoy_XKGLSKVNOSHTAD-UHFFFAOYSA-N,CCCCC(=O)c1ccccc1,decoy_C11H14O
decoy_XNCRUNXWPDJHGV-UHFFFAOYSA-N,CC(=Cc1ccccc1)C(=O)O,decoy_C10H10O2
decoy_XVAIDCNLVLTVFM-UHFFFAOYSA-N,COc1ccc(NC(C)=O)cc1,decoy_C9H11NO2
decoy_XWCIICLTKWRWCI-UHFFFAOYSA-N,CC(=O)c1c(C)cc(C)cc1C,decoy_C11H14O
decoy_XWFVDCOWPBJQFH-UHFFFAOYSA-N,CC(C)=CC(=O)c1occc1C,decoy_C10H12O2
decoy_XXBWKSWPAMJCSC-UHFFFAOYSA-N,O=C(Cc1ccccc1)NCO,decoy_C9H11NO2
decoy_YDIYEOMDOWUDTJ-UHFFFAOYSA-N,CN(C)c1ccc(C(=O)O)cc1,decoy_C9H11NO2
decoy_YFBZUWUJSCLVST-UHFFFAOYSA-N,CC1(C)OC(=O)c2ccccc21,decoy_C10H10O2
decoy_YILVOENZHZWHHK-UHFFFAOYSA-N,COC(=O)c1cc(C)ccc1C,decoy_C10H12O2
decoy_YJFNFQHMQJCPRG-UHFFFAOYSA-N,CCOc1ccc(C(C)=O)cc1,decoy_C10H12O2
decoy_YLHYAULDARQGOT-UHFFFAOYSA-N,COC(=O)C=C1C=CN(C)C=C1,decoy_C9H11NO2
decoy_YLYBTZIQSIBWLI-UHFFFAOYSA-N,CCCCCCCCOC(C)=O,decoy_C10H20O2
decoy_YPPZCRZRQHFRBH-UHFFFAOYSA-N,O=C1CCCc2c(O)cccc21,decoy_C10H10O2
decoy_YXAGIRHBJJLWHW-UHFFFAOYSA-N,CCCCC(CC)C(=O)OCC,decoy_C10H20O2
decoy_YYZUSRORWSJGET-UHFFFAOYSA-N,CCCCCCCC(=O)OCC,decoy_C10H20O2
decoy_ZFIOOTIKKICLOR-UHFFFAOYSA-N,CC(=O)Oc1ccc(C)c(C)c1,decoy_C10H12O2
decoy_ZHWPZRVYPHGXSF-UHFFFAOYSA-N,COC1c2ccccc2CC1O,decoy_C10H12O2
decoy_ZJVAWPKTWVFKHG-UHFFFAOYSA-N,CCC(=O)c1ccc(OC)cc1,decoy_C10H12O2
decoy_ZMCBYSBVJIMENC-UHFFFAOYSA-N,CCOC(=O)c1cccc(N)c1,decoy_C9H11NO2
decoy_ZMQAAUBTXCXRIC-UHFFFAOYSA-N,C=CCc1ccc2c(c1)OCO2,decoy_C10H10O2
decoy_ZNBVIYMIVFKTIW-UHFFFAOYSA-N,CCCc1ccc(C(C)=O)cc1,decoy_C11H14O
decoy_ZZEWMYILWXCRHZ-UHFFFAOYSA-N,CC(CC(=O)O)c1ccccc1,decoy_C10H12O2
decoy_OCSOHUROTFFTFO-UHFFFAOYSA-N,NC(=O)OCC(O)c1ccccc1,decoy_C9H11NO3
decoy_QUYIISZLCVRHGN-UHFFFAOYSA-N,CC(=O)c1c(O)cc(C)n(C)c1=O,decoy_C9H11NO3
decoy_ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Cn1c(=O)c2[nH]cnc2n(C)c1=O,decoy_C7H8N4O2
decoy_AFCXVDRTNQNGHS-UHFFFAOYSA-N,CCCCCCC(=O)OCCC(C)C,decoy_C12H24O2
decoy_AFMVESZOYKHDBJ-UHFFFAOYSA-N,OC1c2ccccc2-c2ccccc21,decoy_C13H10O
decoy_ALHNLFMSAXZKRC-UHFFFAOYSA-N,NNC(=O)c1ccc(C(=O)NN)cc1,decoy_C8H10N4O2
decoy_BEUDCHGZCTUAOG-UHFFFAOYSA-N,c1ccc2c(c1)COc1ccccc1-2,decoy_C13H10O
decoy_BRHAUGJKIFZHDU-UHFFFAOYSA-N,CCCCCCCC(=O)OC(C)(C)C,decoy_C12H24O2
decoy_CFQRBRGFNFRMBD-UHFFFAOYSA-N,CCCCCCCC(=O)OCC(C)C,decoy_C12H24O2
decoy_CSFWIAGTSVOEOD-UHFFFAOYSA-N,CCCCCCCOC(=O)C(C)CC,decoy_C12H24O2
decoy_DVFZGWDMFKTMFQ-UHFFFAOYSA-N,CCCCCCCCC(=O)OC(C)C,decoy_C12H24O2
decoy_FPBZIVPZCGICNQ-UHFFFAOYSA-N,CCCCC(CC)C(=O)OCC(C)C,decoy_C12H24O2
decoy_GJCOSYZMQJWQCA-UHFFFAOYSA-N,c1ccc2c(c1)Cc1ccccc1O2,decoy_C13H10O
decoy_HCMSDHYNNJTLRW-UHFFFAOYSA-N,CCCCCCCCC(=O)OCCC,decoy_C12H24O2
decoy_IGNAJZBXZRMGOV-UHFFFAOYSA-N,CCCC(C)CC(C)CCC(=O)OC,decoy_C12H24O2
decoy_ISDBWOPVZKNQDW-UHFFFAOYSA-N,O=Cc1ccc(-c2ccccc2)cc1,decoy_C13H10O
decoy_JEBRLPRSVRFFNS-UHFFFAOYSA-N,CCC(C)CCC(OC(C)=O)C(C)C,decoy_C12H24O2
decoy_JRXXLCKWQFKACW-UHFFFAOYSA-N,C(#Cc1ccccc1)c1ccccc1,decoy_C14H10
decoy_LFEQNZNCKDNGRM-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CCC,decoy_C12H24O2
decoy_MKRSLSRLZZVPKE-UHFFFAOYSA-N,C1=CC2c3cccc4cccc(c34)C12,decoy_C14H10
decoy_MPSVBCFDONBQFM-UHFFFAOYSA-N,CCCCCCCCCOC(=O)CC,decoy_C12H24O2
decoy_NCDCLPBOMHPFCV-UHFFFAOYSA-N,CCCCCCOC(=O)CCCCC,decoy_C12H24O2
decoy_NUPSHWCALHZGOV-UHFFFAOYSA-N,CCCCCCCCCCOC(C)=O,decoy_C12H24O2
decoy_OARDBPIZDHVTCK-UHFFFAOYSA-N,CCCCCCC(CCCC)C(=O)O,decoy_C12H24O2
decoy_PFFITEZSYJIHHR-UHFFFAOYSA-N,CCCCCCCCCC(C)C(=O)O,decoy_C12H24O2
decoy_PQCYCHFQWMNQRJ-UHFFFAOYSA-N,CCCCCCCCOC(=O)C(C)C,decoy_C12H24O2
decoy_PSXNDMJWRZYVTM-UHFFFAOYSA-N,CCCCCCCC(=O)OCCCC,decoy_C12H24O2
decoy_PWLNAUNEAKQYLH-UHFFFAOYSA-N,CCCCCCCCOC(=O)CCC,decoy_C12H24O2
decoy_QLFSGYMLVZGFJT-UHFFFAOYSA-N,CC(=O)OCC(CCC(C)C)C(C)C,decoy_C12H24O2
decoy_RBIWXCXZWBFGAA-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)CCC,decoy_C12H24O2
decoy_RBKRCARRXLFUGJ-UHFFFAOYSA-N,CCC(C)(CCCC(C)C)OC(C)=O,decoy_C12H24O2
decoy_RGXWDWUGBIJHDO-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCC,decoy_C12H24O2
decoy_USPADFUBVAGYOJ-UHFFFAOYSA-N,CCCCOC(=O)C(CC)CCCC,decoy_C12H24O2
decoy_VJQPQMJCZDBCEQ-UHFFFAOYSA-N,CCCCCCCOC(=O)C(C)(C)C,decoy_C12H24O2
decoy_XFPXWDJICXBWRU-UHFFFAOYSA-N,CC(=O)OCCC(C)CCCC(C)C,decoy_C12H24O2
decoy_XLTFRTTTZWMJJQ-UHFFFAOYSA-N,Cc1cccc2c1oc1ccccc12,decoy_C13H10O
decoy_XPQPWPZFBULGKT-UHFFFAOYSA-N,CCCCCCCCCCC(=O)OC,decoy_C12H24O2
decoy_YJARPRLGQQFGOI-UHFFFAOYSA-N,CCCCCCCOC(=O)CCCC,decoy_C12H24O2
decoy_YLQZZVGQNWNEFP-UHFFFAOYSA-N,CCCCCCCC(=O)OC(C)CC,decoy_C12H24O2
decoy_YNPNZTXNASCQKK-UHFFFAOYSA-N,c1ccc2c(c1)ccc1ccccc12,decoy_C14H10
decoy_ZDOIAPGLORMKTR-UHFFFAOYSA-N,Oc1ccc2c(c1)Cc1ccccc1-2,decoy_C13H10O
decoy_ZYASLTYCYTYKFC-UHFFFAOYSA-N,C=C1c2ccccc2-c2ccccc21,decoy_C14H10
decoy_JJSHYECKYLDYAR-UHFFFAOYSA-N,CN(C)C1=NC(=O)C(c2ccccc2)O1,decoy_C11H12N2O2
decoy_KZPRCESDIPAEAE-UHFFFAOYSA-N,CC(=O)C(N=Nc1ccccc1)C(C)=O,decoy_C11H12N2O2
decoy_SZQIFWWUIBRPBZ-UHFFFAOYSA-N,CCN1C(=O)NC(c2ccccc2)C1=O,decoy_C11H12N2O2
decoy_UDTWZFJEMMUFLC-UHFFFAOYSA-N,CCC1(c2ccccc2)NC(=O)NC1=O,decoy_C11H12N2O2
decoy_UZOJHXFWJFSFAI-UHFFFAOYSA-N,O=C1CNC(=O)C(Cc2ccccc2)N1,decoy_C11H12N2O2
decoy_AXTPGRJJIGEOOY-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCC(C)C,decoy_C14H28O2
decoy_AYXPYQRXGNDJFU-UHFFFAOYSA-N,CC1CCC2C1C1C(CCC2(C)O)C1(C)C,decoy_C15H26O
decoy_BOPIMTNSYWYZOC-UHFFFAOYSA-N,C=C1CCCC2(C)CCC(C(C)(C)O)CC12,decoy_C15H26O
decoy_BXGVVQADPFXGHD-UHFFFAOYSA-N,CC1(O)CC=C2C(C)(C)CCCC2(C)CC1,decoy_C15H26O
decoy_CMNMHJVRZHGAAK-UHFFFAOYSA-N,CCCCCCCCOC(=O)CCCCC,decoy_C14H28O2
decoy_CNXWPOWVDIUTPS-UHFFFAOYSA-N,CC1NC(=O)C(Cc2ccccc2)NC1=O,decoy_C12H14N2O2
decoy_COGPRPSWSKLKTF-UHFFFAOYSA-N,CC1=CC2C(C(C)C)CCC(C)C2(O)CC1,decoy_C15H26O
decoy_CRDAMVZIKSXKFV-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCO,decoy_C15H26O
decoy_DQMZLTXERSFNPB-UHFFFAOYSA-N,CCC1(c2ccccc2)C(=O)NCNC1=O,decoy_C12H14N2O2
decoy_DZOQJRHASSOUOU-UHFFFAOYSA-N,CCCCCCCCC(=O)OCCCCC,decoy_C14H28O2
decoy_FCSRUSQUAVXUKK-UHFFFAOYSA-N,CC1=CCCC2(C)CCC(C(C)(C)O)CC12,decoy_C15H26O
decoy_FQTLCLSUCSAZDY-UHFFFAOYSA-N,C=CC(C)(O)CCC=C(C)CCC=C(C)C,decoy_C15H26O
decoy_FRGHPWUZLHMCQW-UHFFFAOYSA-N,CC1=CCC(C)(C)CC2C(C)CCC2(O)C1,decoy_C15H26O
decoy_GFJIQNADMLPFOW-UHFFFAOYSA-N,C=CC1(C)CCC(C(C)(C)O)CC1C(=C)C,decoy_C15H26O
decoy_GGHMUJBZYLPWFD-UHFFFAOYSA-N,CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,decoy_C15H26O
decoy_GMHKMTDVRCWUDX-UHFFFAOYSA-N,CCC1(c2ccccc2)NC(=O)N(C)C1=O,decoy_C12H14N2O2
decoy_HDVXJTYHXDVWQO-UHFFFAOYSA-N,CC(C)C1CCC2(C)CCCC(=O)C2(C)C1,decoy_C15H26O
decoy_HGOZECVJNYXKMC-UHFFFAOYSA-N,CCCCCCCCCCOC(=O)C(C)C,decoy_C14H28O2
decoy_ICWHTQRTTHCUHW-UHFFFAOYSA-N,CC1=CCCC(C)C12CCC(C(C)(C)O)C2,decoy_C15H26O
decoy_IMZMJDATCHRVSX-UHFFFAOYSA-N,CCCCCCCCCCC(C)C(=O)OC,decoy_C14H28O2
decoy_JNDDPBOKWCBQSM-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)OC,decoy_C14H28O2
decoy_LGOFSGDSFQNIAT-UHFFFAOYSA-N,CC1=C2CCC(C)C2CC(C(C)(C)O)CC1,decoy_C15H26O
decoy_LHYHMMRYTDARSZ-UHFFFAOYSA-N,CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,decoy_C15H26O
decoy_MJYUBUQHKCAJQR-UHFFFAOYSA-N,CC1(C)CC2C(C1)C1(C)CCCC2(C)C1O,decoy_C15H26O
decoy_MMXKVMNBHPAILY-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC,decoy_C14H28O2
decoy_MNNFKQAYXGEKFA-UHFFFAOYSA-N,CC1(C)CCCC2(C)C3CCC2(C)C(O)C31,decoy_C15H26O
decoy_PBGWNXWNCSSXCO-UHFFFAOYSA-N,CCCCCCCC(=O)OCCCCCC,decoy_C14H28O2
decoy_PCYQRXYBKKZUSR-UHFFFAOYSA-N,O=CN1CC2CC(C1)c1cccc(=O)n1C2,decoy_C12H14N2O2
decoy_PUCQHFICPFUPKW-UHFFFAOYSA-N,CCCCCCCCCCOC(=O)CCC,decoy_C14H28O2
decoy_QACHAKPYKAPHJQ-UHFFFAOYSA-N,CCCCCCCCCOC(=O)CCCC,decoy_C14H28O2
decoy_QOIIBPAJVWFEPE-UHFFFAOYSA-N,CCCCCCCOC(=O)CCCCCC,decoy_C14H28O2
decoy_QOXUIQMPPDIDGM-UHFFFAOYSA-N,CC1(C)CC2(O)C3(C)CCCC2(C)C1CC3,decoy_C15H26O
decoy_QTSXNUWFLGKEKB-UHFFFAOYSA-N,CCOC1(OCC)CCC(C(C)(C)C)CC1,decoy_C14H28O2
decoy_QULDBKHTWZIUJN-UHFFFAOYSA-N,CC(C)C1C(O)CC2(C)C3CCC(C)C2C13,decoy_C15H26O
decoy_QWRTXOOFEHOROQ-UHFFFAOYSA-N,CC1CCC2(O)C(C)CCC3C(C12)C3(C)C,decoy_C15H26O
decoy_RFCLAPPPXFIYJS-UHFFFAOYSA-N,CC1(C)CC23CCC1C2(C)CCCC3(C)O,decoy_C15H26O
decoy_RGZSQWQPBWRIAQ-UHFFFAOYSA-N,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,decoy_C15H26O
decoy_SDMLCXJKAYFHQM-UHFFFAOYSA-N,CC1=CCC(C(C)(C)O)CCC(C)=CCC1,decoy_C15H26O
decoy_SHGMLOSSRPFLKG-UHFFFAOYSA-N,CCCCCCCCC(=O)OCCC(C)C,decoy_C14H28O2
decoy_STRABSCAWZINIF-UHFFFAOYSA-N,CC(C)=C1CCC2(C)CCCC(C)(O)C2C1,decoy_C15H26O
decoy_SVURIXNDRWRAFU-UHFFFAOYSA-N,CC1CCC2C(C)(C)C3CC12CCC3(C)O,decoy_C15H26O
decoy_TWVJWDMOZJXUID-UHFFFAOYSA-N,CC1CCC(C(C)(C)O)CC2=C1CCC2C,decoy_C15H26O
decoy_TXYNTTGOJGLDCB-UHFFFAOYSA-N,CCC(C)CCCCCCCCC(=O)OC,decoy_C14H28O2
decoy_VZJHQHUOVIDRCF-UHFFFAOYSA-N,CC1(C)CCCC2(C)C(CO)C3CCC2C31,decoy_C15H26O
decoy_VZWGRQBCURJOMT-UHFFFAOYSA-N,CCCCCCCCCCCCOC(C)=O,decoy_C14H28O2
decoy_WMOPMQRJLLIEJV-UHFFFAOYSA-N,CC1=C2CC(C(C)(C)O)CCC2(C)CCC1,decoy_C15H26O
decoy_WTVHAMTYZJGJLJ-UHFFFAOYSA-N,CC(C)=CCCC(C)C1(O)CC=C(C)CC1,decoy_C15H26O
decoy_XZYQCFABZDVOPN-UHFFFAOYSA-N,CC1=CCC2(C)CCC(C(C)C)C2(O)CC1,decoy_C15H26O
decoy_ZRNCNTSXSYXHOW-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCCCC,decoy_C14H28O2
decoy_BYTYEUINJPKZIB-UHFFFAOYSA-N,C=CC(C)(CCC=C(C)C)OC(=O)CCCC,decoy_C15H26O2
decoy_CVSWGLSBJFKWMW-UHFFFAOYSA-N,CCCCC(=O)OCC=C(C)CCC=C(C)C,decoy_C15H26O2
decoy_ILUAVCBOWYHFAI-UHFFFAOYSA-N,CCCCC(=O)OC1CC2CCC1(C)C2(C)C,decoy_C15H26O2
decoy_MPYYVGIJHREDBO-UHFFFAOYSA-N,CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,decoy_C15H26O2
decoy_RKBAYVATPNYHLW-UHFFFAOYSA-N,CC1=CCC(C2(C)CCC(C(C)(C)O)O2)CC1,decoy_C15H26O2
decoy_SOUKTGNMIRUIQN-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCOC(=O)CC(C)C,decoy_C15H26O2
decoy_UCFQYMKLDPWFHZ-UHFFFAOYSA-N,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,decoy_C15H26O2
decoy_VLIUMVVQGMLOJG-UHFFFAOYSA-N,CC(C)C1CCC2(C)CC(O)C3(C)CCC12O3,decoy_C15H26O2
decoy_WCDGWAIZRYMVOW-UHFFFAOYSA-N,C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,decoy_C15H26O2
decoy_WJHRAVIQWFQMKF-UHFFFAOYSA-N,CC1=CCC(C2(C)CCC(O)C(C)(C)O2)CC1,decoy_C15H26O2
decoy_XRADSECIALQFFY-UHFFFAOYSA-N,CC1=CCC(C(C)(C)OC(=O)CC(C)C)CC1,decoy_C15H26O2
decoy_YULHLOUAHSEHLD-UHFFFAOYSA-N,CC1CCC2C(C)(CO)C3CC12CCC3(C)O,decoy_C15H26O2
decoy_APSRJAGZYONPLL-UHFFFAOYSA-N,CCC=CCCOC(=O)CCCCCCCCC,decoy_C16H30O2
decoy_BJIUDNXPLSJWKE-UHFFFAOYSA-N,CCC(C)CCCCCCCCCCC(=O)OC,decoy_C16H32O2
decoy_DGPNTCACXCHFDI-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCCCCCC,decoy_C16H32O2
decoy_DJNTZVRUYMHBTD-UHFFFAOYSA-N,CCCCCCCCOC(=O)CCCCCCC,decoy_C16H32O2
decoy_DMSGZRWAESVGIP-UHFFFAOYSA-N,C=CCCCCCCCCC(=O)OCCC(C)C,decoy_C16H30O2
decoy_DZXBZPMJYIXTTI-UHFFFAOYSA-N,C=CCCCCCCCCCCCCOC(C)=O,decoy_C16H30O2
decoy_FNQCJNQUVQXXJN-UHFFFAOYSA-N,CCCCCCCCCC(=O)OC1CCCCC1,decoy_C16H30O2
decoy_GILZFLFJYUGJLX-UHFFFAOYSA-N,CC1CCCCCCCCCCCCCC(=O)O1,decoy_C16H30O2
decoy_GMSCBRSQMRDRCD-UHFFFAOYSA-N,C=C(C)C(=O)OCCCCCCCCCCCC,decoy_C16H30O2
decoy_IAGBQBDKOCVGCC-UHFFFAOYSA-N,CCCCCCCCC=CCCCCOC(C)=O,decoy_C16H30O2
decoy_IOUUIFSIQMVYKP-UHFFFAOYSA-N,CCCCCCCCCCCCCCOC(C)=O,decoy_C16H32O2
decoy_JEPXJYKYHMEESP-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)CCC,decoy_C16H32O2
decoy_JGMYDQCXGIMHLL-UHFFFAOYSA-N,CCCCC=CCCCCCCCCCC(=O)O,decoy_C16H30O2
decoy_KSCFJBIXMNOVSH-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,decoy_C10H14N4O4
decoy_LOKPJYNMYCVCRM-UHFFFAOYSA-N,O=C1CCCCCCCCCCCCCCCO1,decoy_C16H30O2
decoy_MMKRHZKQPFCLLS-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OCC,decoy_C16H32O2
decoy_MTTLTPIFXXBAIT-UHFFFAOYSA-N,CCCCCCCCCCCOC(=O)CCCC,decoy_C16H32O2
decoy_NDKYEUQMPZIGFN-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCCCC,decoy_C16H32O2
decoy_NYPUDXUXLBGPAZ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCC1CCCC1,decoy_C16H30O2
decoy_RDUNHBGNJDRGRA-UHFFFAOYSA-N,CCCCCCCCCCCCC(C)C(=O)OC,decoy_C16H32O2
decoy_SRIFJCOBFTWCTM-UHFFFAOYSA-N,CCCCCCCCCCCCC1CCC(=O)O1,decoy_C16H30O2
decoy_SZFOMJOELAAHAF-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC(C)C,decoy_C16H32O2
decoy_UEZQOSGCHCNWOE-UHFFFAOYSA-N,CCCCCCC=CCCCCCCOC(C)=O,decoy_C16H30O2
decoy_VRJLOADUMBZEBS-UHFFFAOYSA-N,CCCCCCCCCOC(=O)C1CCCCC1,decoy_C16H30O2
decoy_VZGHIFSDFDWSOD-UHFFFAOYSA-N,CCCCCC=CCCCCCCCOC(C)=O,decoy_C16H30O2
decoy_WJXKWIFHRZWPET-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OC(C)(C)C,decoy_C16H32O2
decoy_XIUXKAZJZFLLDQ-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)OC,decoy_C16H32O2
decoy_XXPBOEBNDHAAQH-UHFFFAOYSA-N,CCCCC=CCCCCCCCCOC(C)=O,decoy_C16H30O2
decoy_YJINQJFQLQIYHX-UHFFFAOYSA-N,CCC=CCCCCCCCCCCOC(C)=O,decoy_C16H30O2
decoy_HJKVPZJVBHWFCQ-UHFFFAOYSA-N,CC12CCCC1C1CCc3cc(O)ccc3C1CC2,decoy_C18H24O
decoy_JLZIIHMTTRXXIN-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,decoy_C15H12O5
decoy_UXAIJXIHZDZMSK-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCOC(=O)Cc1ccccc1,decoy_C18H24O2
decoy_VOXZDWNPVJITMN-UHFFFAOYSA-N,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,decoy_C18H24O2
